"URI"	"scientificName"	"is_current"
"http://florabase.dec.wa.gov.au/browse/profile/26652"	"Cladophora flexuosa (O.F.Müll.) Kütz."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26653"	"Cladophora laetevirens (Dillwyn) Kütz."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26654"	"Cladophora lehmanniana (Lindenb.) Kütz."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26655"	"Cladophora montagneana Kutz."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26656"	"Cladophora prolifera (Roth) Kütz."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26657"	"Cladophora rupestris (L.) Kütz."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26658"	"Cladophora vagabunda (L.) C.Hoek"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26659"	"Cladophora valonioides Sond."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26660"	"Cladophoropsis herpestica (Mont.) M.Howe"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26661"	"Cladosiphon filum (Harv.) Kylin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26662"	"Cladostephus spongiosus (Huds.) C.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26663"	"Cladurus elatus (Sond.) Falkenb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26664"	"Claudea elegans J.V.Lamour."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26665"	"Claviclonium ovatum (J.V.Lamour.) Kraft & Min-Thein"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26666"	"Cliftonaea pectinata (Harv.) Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26667"	"Codiophyllum flabelliforme (Sond.) F.Schmitz"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26668"	"Codium australasicum P.C.Silva"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26669"	"Codium bulbopilum Setch."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26670"	"Codium capitulatum P.C.Silva & Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26671"	"Codium duthieae P.C.Silva"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26672"	"Codium galeatum J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26673"	"Codium geppiorum O.C.Schmidt"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26674"	"Codium harveyi P.C.Silva"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26675"	"Codium laminarioides Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26676"	"Codium lucasii Setch."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26677"	"Codium mamillosum Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26678"	"Codium muelleri Kutz."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26679"	"Codium perriniae A.H.S.Lucas"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26680"	"Codium pomoides J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26681"	"Codium silvae Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26682"	"Codium spinescens P.C.Silva & Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26683"	"Codium spongiosum Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26684"	"Codium tomentosum Stackh."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26685"	"Coelarthrum cliftonii (Harv.) Kylin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26686"	"Coelarthrum opuntia (Endl.) Borgesen"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26687"	"Coeloclonium debile (Harv.) Gordon-Mills & Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26688"	"Coeloclonium tasmanicum (Harv.) Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26689"	"Coeloclonium umbellula (Harv.) J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26690"	"Coeloclonium verticillatum (Harv.) J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26691"	"Coelothrix irregularis (Harv.) Borgesen"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26692"	"Colacodasya australica Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26693"	"Colpomenia peregrina Sauv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26694"	"Colpomenia sinuosa (Roth) Derbes & Solier"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26695"	"Compsopogon coeruleus (C.Agardh) Mont."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26696"	"Corallina officinalis L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26697"	"Corallophila huysmansii (Weber Bosse) R.E.Norris"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26698"	"Corynomorpha prismatica (J.Agardh) J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26699"	"Corynophlaea cystophorae J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26700"	"Cottoniella filamentosa (M.Howe) Borgesen"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26701"	"Craspedocarpus blepharicarpus (Harv.) Min-Thein & Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26702"	"Craspedocarpus ramentaceus (C.Agardh) Min-Thein & Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26703"	"Craspedocarpus tenuifolius (Harv.) Min-Thein & Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26704"	"Craspedocarpus venosus (Kütz.) Min-Thein & Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26705"	"Crassilingua marginifera (J.Agardh) Papenf."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26706"	"Crouania attenuata (C.Agardh) J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26707"	"Crouania capricornica Saenger & E.M.Woll."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26708"	"Cryptonemia kallymenioides (Harv.) Kraft"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26709"	"Cryptonemia undulata Sond."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26710"	"Curdiea angustata (Sond.) A.Millar"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26711"	"Curdiea irvineae J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26712"	"Curdiea obesa (Harv.) Kylin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26713"	"Cutleria kraftii Huisman"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26714"	"Cutleria multifida (J.E.Smith) Grev."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26715"	"Cylindraxis rotundatus Kraft"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26716"	"Cystophora botryocystis Sond."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26717"	"Cystophora brownii (Turner) J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26718"	"Cystophora expansa Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26719"	"Cystophora gracilis Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26720"	"Cystophora grevillei (Sond.) J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26721"	"Cystophora harveyi Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26722"	"Cystophora monilifera J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26723"	"Cystophora moniliformis (Esper) Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26724"	"Cystophora pectinata (Sond.) J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26725"	"Cystophora polycystidea J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26726"	"Cystophora racemosa (Kütz.) J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26727"	"Cystophora retorta (Mert.) J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26728"	"Cystophora siliquosa J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26729"	"Cystophora subfarcinata (Mert.) J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26730"	"Cystophora tenuis Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26731"	"Cystoseira trinodis (Forssk.) C.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26732"	"Dasya baldockii M.J.Parsons & Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26733"	"Dasya ceramioides Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26734"	"Dasya clavigera (Womersley) Parsons"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26735"	"Dasya cliftonii Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26736"	"Dasya crinita Parsons & Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26737"	"Dasya divergens Parsons & Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26738"	"Dasya elongata Sond."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26739"	"Dasya extensa Kutz."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26740"	"Dasya frutescens Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26741"	"Dasya haffiae Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26742"	"Dasya hookeri Parsons & Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26743"	"Dasya iyengarii Borgesen"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26744"	"Dasya kraftii Parsons & Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26745"	"Dasya naccarioides Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26746"	"Dasya pilosa (Weber Bosse) A.Millar"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26747"	"Dasya quadrispora Parsons & Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26748"	"Dasya scopulifera Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26749"	"Dasya villosa Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26750"	"Dasycladus densus Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26751"	"Dasyclonium flaccidum (Harv.) Kylin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26752"	"Dasyclonium incisum (J.Agardh) Kylin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26753"	"Dasyphila preissii Sond."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26754"	"Dasythamniella wollastoniana (Harv.) Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26755"	"Delisea elegans J.V.Lamour."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26756"	"Delisea hypneoides Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26757"	"Delisea pulchra (Grev.) Mont."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26758"	"Dicranema revolutum (C.Agardh) J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26759"	"Dicroglossum crispatulum (Harv.) A.Millar & Huisman"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26760"	"Dictyomenia angusta J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26761"	"Dictyomenia harveyana Sond."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26762"	"Dictyomenia sonderi Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26763"	"Dictyomenia tridens (Turner) Grev."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26764"	"Dictyopteris australis (Sond.) Askenasy"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26765"	"Dictyopteris gracilis Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26766"	"Dictyopteris muelleri (Sond.) Reinbold"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26767"	"Dictyopteris plagiogramma (Mont.) Vickers"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26768"	"Dictyopteris serrata (Aresch.) Hoyt"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26769"	"Dictyosphaeria cavernosa (Forsskal) Borgesen"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26770"	"Dictyosphaeria sericea Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26771"	"Dictyosphaeria versluysii Weber Bosse"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26772"	"Dictyota acutiloba J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26773"	"Dictyota cervicornis Kutz."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26774"	"Dictyota ceylanica Kutz."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26775"	"Dictyota ciliolata Kutz."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26776"	"Dictyota dichotoma (Huds.) J.V.Lamour."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26777"	"Dictyota divaricata J.V.Lamour."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26778"	"Dictyota furcellata (C.Agardh) Grev."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26779"	"Dictyota mertensii (Mart.) Kütz."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26780"	"Dictyota naevosa (Suhr) J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26781"	"Dictyota radicans Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26782"	"Digenea simplex (Wulfen) C.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26783"	"Dilophus crinitus J.Agardh"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/26784"	"Dilophus fastigiatus (Sond.) J.Agardh"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/26785"	"Dilophus gunnianus J.Agardh"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/26786"	"Dilophus moniliformis J.Agardh"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/26787"	"Dilophus robustus (J.Agardh) Womersley"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/26788"	"Diplothamnion gordoniae Huisman"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26789"	"Dipterosiphonia dendritica (C.Agardh) F.Schmitz"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26790"	"Dipterosiphonia prorepens Falkenb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26791"	"Distromium flabellatum Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26792"	"Distromium multifidum Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26793"	"Ditria expleta Huisman"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26794"	"Dotyophycus abbottiae Kraft"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26795"	"Doxodasya bolbochaete (Harv.) Falkenb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26796"	"Doxodasya lanuginosa (J.Agardh) Falkenb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26797"	"Drewiana nitella (Harv.) Gordon-Mills"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26798"	"Dudresnaya australis Setch."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26799"	"Dudresnaya capricornia Robins & Kraft"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26800"	"Echinophycus minutus Huisman"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26801"	"Echinosporangium semipennatum (Poir.) Kylin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26802"	"Echinothamnion hookeri (Harv.) P.C.Silva"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26803"	"Echinothamnion hystrix (Hook.f. & Harv.) Kylin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26804"	"Ecklonia brevipes J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26805"	"Ecklonia radiata (C.Agardh) J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26806"	"Ectocarpus fasciculatus Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26807"	"Ectocarpus siliculosus (Dillwyn) Lyngb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26808"	"Elachista orbicularis (Ohta) S.Skinner"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26809"	"Elisiella arbuscula (J.Agardh) Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26810"	"Encyothalia cliftonii Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26811"	"Endosiphonia spinulosa (Harv.) Womersley & Parsons"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26812"	"Enteromorpha clathrata (Roth) Grev."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26813"	"Enteromorpha compressa (L.) Nees"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26814"	"Enteromorpha flexuosa (Wulfen) J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26815"	"Enteromorpha intestinalis (L.) Nees"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26816"	"Enteromorpha procera K.Ahlner"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26817"	"Epiglossum proliferum (C.Agardh) L.E.Phillips"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26818"	"Epiphloea bullosa (Harv.) G.De Toni"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26819"	"Episporium centroceratis Moebius"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26820"	"Erythrocladia irregularis Rosenv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26821"	"Erythroclonium muelleri Sond."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26822"	"Erythroclonium sedoides (Harv.) Kylin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26823"	"Erythroclonium sonderi Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26824"	"Erythrostachys strobilifera (J.Agardh) Womersley & M.J.Parsons"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26825"	"Erythrotrichia carnea (Dillwyn) J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26826"	"Erythrymenia minuta Kylin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26827"	"Eucheuma denticulatum (Burman) Collins & Hervey"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26828"	"Eucheuma edule (Kütz.) Weber Bosse"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26829"	"Euptilocladia spongiosa E.M.Woll."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26830"	"Euptilota articulata (J.Agardh) F.Schmitz"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26831"	"Exophyllum wentii Weber Bosse"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26832"	"Feldmannia irregularis (Kütz.) G.Hamel"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26833"	"Galaxaura marginata (Ellis & Solander) J.V.Lamour."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/26834"	"Galaxaura obtusata (Ellis & Solander) J.V.Lamour."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/26835"	"Galaxaura rugosa (Ellis & Solander) J.V.Lamour."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26836"	"Ganonema borowitzkae Huisman"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26837"	"Ganonema farinosum (J.V.Lamour.) K.C.Fan & Yung C.Wang"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26838"	"Ganonema helminthaxis Huisman & Kraft"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26839"	"Ganonema pinnatum (Harv.) Huisman"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26840"	"Gattya pinnella Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26841"	"Gayralia oxysperma (Kütz.) Scagel et al."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26842"	"Gelidiella acerosa (Forsskal) Feldmann & G.Hamel"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26843"	"Gelidiella pannosa (Feldmann) Feldmann & Hamel"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26844"	"Gelidiella ramellosa (Kütz.) Feldmann & G.Hamel"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26845"	"Gelidiopsis intricata (C.Agardh) Vickers"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26846"	"Gelidiopsis variabilis (J.Agardh) F.Schmitz"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26847"	"Gelidium australe J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26848"	"Gelidium crinale (Turner) Gaillon"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26849"	"Gelidium pusillum (Stackh.) Le Jol."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26850"	"Gelinaria ulvoidea Sond."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26851"	"Gibsmithia hawaiiensis Doty"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26852"	"Gibsmithia womersleyi Kraft"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26853"	"Gigartina densa Edyvane & Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26854"	"Gigartina disticha Sond."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26855"	"Gigartina speciosa Sond."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26856"	"Giraudia robusta S.Skinner & Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26857"	"Giraudia sphacelarioides Derbes & Solier"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26858"	"Glaphyrymenia pustulosa J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26859"	"Gloiocladia australe (J.Agardh) R.E.Norris"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26860"	"Gloiocladia halymenioides (Harv.) R.E.Norris"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26861"	"Gloiocladia indica Weber Bosse"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26862"	"Gloiocladia rubrispora (Searles) R.E.Norris"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26863"	"Gloiophloea scinaioides J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26864"	"Gloiosaccion brownii Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26865"	"Gloiotrichus fractalis Huisman & Kraft"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26866"	"Glossophora nigricans (J.Agardh) Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26867"	"Gracilaria blodgettii Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26868"	"Gracilaria cliftonii Withell	 A.Millar & Kraft"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26869"	"Gracilaria comosa Withelll	 A.Millar & Kraft"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26870"	"Gracilaria eucheumatoides Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26871"	"Gracilaria flagelliformis (Sond.) Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26872"	"Gracilaria preissiana (Sond.) Womersley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26873"	"Gracilaria salicornia (C.Agardh) E.Y.Dawson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26874"	"Gracilaria textorii (Suringar) G.De Toni"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26875"	"Gracilaria urvillei (Mont.) I.A.Abbott"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26876"	"Gracilaria verrucosa (Huds.) Papenf."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26877"	"Grateloupia filicina (J.V.Lamour.) C.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26878"	"Grateloupia prolifera J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26879"	"Griffithsia balara Baldock"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26880"	"Griffithsia corallinoides (L.) Trevis."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26881"	"Griffithsia crassiuscula C.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26882"	"Griffithsia elegans Baldock"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26883"	"Griffithsia monilis Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26884"	"Griffithsia ovalis Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26885"	"Griffithsia pulvinata Baldock"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26886"	"Griffithsia teges Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26887"	"Guiryella repens Huisman & Kraft"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26888"	"Gulsonia annulata Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26889"	"Halicnide similans (J.Agardh) J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26890"	"Halimeda cuneata K.Hering"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26891"	"Halimeda cylindracea Decne."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26892"	"Halimeda discoidea Decne."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26893"	"Halimeda incrassata (Ellis) J.V.Lamour."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26894"	"Halimeda macroloba Decne."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26895"	"Halimeda rectangularis J.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26896"	"Halimeda simulans M.Howe"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26897"	"Halimeda tuna (Ellis & Solander) J.V.Lamour."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26898"	"Halimeda velasquezii Taylor"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26899"	"Haliptilon virgatum (Zanardini) Garbary & H.W.Johans."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26900"	"Haloplegma preissii (Harv.) Mont."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26901"	"Halopteris pseudospicata Sauv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26902"	"Halopteris ramulosa Sauv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26903"	"Halydictyon arachnoideum (Harv.) Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26904"	"Halydictyon australe (Sond.) Harv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26905"	"Halymenia elongata C.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26906"	"Halymenia floresia (Clemente) C.Agardh"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/26907"	"Halymenia plana Zanardini"	"Y"
